32,0.27783203125,0,0,0,0,0,0,0,0
33,0.27783203125,0.046630859375,-0.03271484375,0.234130859375,0.74853515625,249.5,196.5,255.5,221.5
34,0.35498046875,0.005126953125,0.417236328125,0.348876953125,0.760986328125,33.5,83.5,44.5,94.5
35,0.55615234375,-0.03564453125,-0.04833984375,0.58935546875,0.76416015625,190.5,229.5,210.5,255.5
36,0.55615234375,-0.0087890625,-0.14501953125,0.5537109375,0.82373046875,117.5,224.5,135.5,255.5
37,0.88916015625,0.02099609375,-0.071044921875,0.86474609375,0.772705078125,162.5,228.5,189.5,255.5
38,0.6669921875,-0.000244140625,-0.050537109375,0.687255859375,0.761962890625,211.5,229.5,233.5,255.5
39,0.19091796875,0.000244140625,0.417236328125,0.187744140625,0.760986328125,45.5,83.5,51.5,94.5
40,0.3330078125,0.0224609375,-0.2568359375,0.3349609375,0.7744140625,0.5,222.5,10.5,255.5
41,0.3330078125,0.0224609375,-0.2568359375,0.3349609375,0.7744140625,11.5,222.5,21.5,255.5
42,0.38916015625,-0.010498046875,0.38818359375,0.395751953125,0.76318359375,19.5,82.5,32.5,94.5
43,0.583984375,0.0107421875,0.071044921875,0.5732421875,0.633544921875,219.5,97.5,237.5,115.5
44,0.27783203125,0.042236328125,-0.177001953125,0.229736328125,0.135498046875,52.5,84.5,58.5,94.5
45,0.3330078125,-0.005126953125,0.180908203125,0.338623046875,0.337158203125,94.5,89.5,105.5,94.5
46,0.27783203125,0.047119140625,-0.043701171875,0.234619140625,0.143798828125,87.5,88.5,93.5,94.5
47,0.27783203125,-0.032958984375,-0.04833984375,0.310791015625,0.76416015625,18.5,195.5,29.5,221.5
48,0.55615234375,0.00927734375,-0.052978515625,0.54052734375,0.759521484375,30.5,195.5,47.5,221.5
49,0.55615234375,0.06884765625,-0.03125,0.41259765625,0.75,120.5,169.5,131.5,194.5
50,0.55615234375,-0.014443359374999978,-0.03125,0.54805664062500004,0.75,46.5,142.5,64.5,167.5
51,0.55615234375,0.0107421875,-0.05322265625,0.5419921875,0.75927734375,48.5,195.5,65.5,221.5
52,0.55615234375,-0.02099609375,-0.03271484375,0.54150390625,0.74853515625,215.5,142.5,233.5,167.5
53,0.55615234375,-0.00244140625,-0.043701171875,0.56005859375,0.737548828125,7.5,116.5,25.5,141.5
54,0.55615234375,-0.00732421875,-0.052978515625,0.55517578125,0.759521484375,66.5,195.5,84.5,221.5
55,0.55615234375,0.013427734375,-0.037353515625,0.544677734375,0.743896484375,104.5,116.5,121.5,141.5
56,0.55615234375,-0.0048828125,-0.052978515625,0.5576171875,0.759521484375,85.5,195.5,103.5,221.5
57,0.55615234375,-0.00439453125,-0.052978515625,0.55810546875,0.759521484375,104.5,195.5,122.5,221.5
58,0.27783203125,0.046630859375,-0.03759765625,0.234130859375,0.55615234375,87.5,96.5,93.5,115.5
59,0.27783203125,0.042236328125,-0.1865234375,0.229736328125,0.5634765625,170.5,117.5,176.5,141.5
60,0.583984375,0.010498046875,0.071533203125,0.572998046875,0.634033203125,181.5,97.5,199.5,115.5
61,0.583984375,0.0107421875,0.165771484375,0.5732421875,0.540771484375,0.5,82.5,18.5,94.5
62,0.583984375,0.010498046875,0.071533203125,0.572998046875,0.634033203125,200.5,97.5,218.5,115.5
63,0.55615234375,0.00927734375,-0.042236328125,0.54052734375,0.770263671875,123.5,195.5,140.5,221.5
64,1.01513671875,0.0166015625,-0.25634765625,1.0166015625,0.77490234375,54.5,222.5,86.5,255.5
65,0.6669921875,-0.04150390625,-0.03271484375,0.70849609375,0.74853515625,122.5,116.5,146.5,141.5
66,0.6669921875,0.031005859375,-0.03271484375,0.656005859375,0.74853515625,235.5,169.5,255.5,194.5
67,0.72216796875,0.0068359375,-0.04833984375,0.7255859375,0.76416015625,191.5,195.5,214.5,221.5
68,0.72216796875,0.044921875,-0.03271484375,0.701171875,0.74853515625,234.5,142.5,255.5,167.5
69,0.6669921875,0.03369140625,-0.03271484375,0.65869140625,0.74853515625,45.5,116.5,65.5,141.5
70,0.61083984375,0.042236328125,-0.03271484375,0.604736328125,0.74853515625,26.5,116.5,44.5,141.5
71,0.77783203125,0.00927734375,-0.04833984375,0.75927734375,0.76416015625,0.5,168.5,24.5,194.5
